4189	幸幸	1
206	幸福	35
3358	幸福感	1
294	幸运	38
2948	幸运儿	1
2610	幸运星	1
1525	幻想	2
3733	幼儿	2
1932	幼儿园	3
679	幼稚园	1
840	幽灵	1
2341	广东	2
3504	广告	3
264	广场	1
1142	广州	4
3951	庄重	1
2178	庆生	1
2809	庆祝	1
2101	庆贺	1
4198	床墊	1
1748	庐山	1
4083	库存	1
2768	应景	1
2542	应用	1
1634	店主	1
1331	店铺	3
1129	庚庚	1
2749	废话	1
3108	度假	1
398	度过	6
1316	庸俗	1
2322	延长	1
3434	建成	1
3435	建筑	1
3010	建行	1
1884	开一	1
3348	开业	1
1134	开办	1
2424	开发	2
1445	开口	1
2150	开启	1
2303	开奖	2
1	开学	1977
1361	开店	1
95	开心	33
3937	开拍	1
2999	开放	1
305	开玩笑	2
3250	开衫	1
1418	开解	1
3777	开车	1
3606	开辟	1
3640	开进	1
3343	开通	3
643	开门	5
2317	异地	1
4084	引发	1
1570	引导	1
2472	张↑	1
3717	张亮	1
2561	张依一	1
3568	张图	1
3367	张小杰	1
3368	张张张	1
1855	张棅嵅	1
3176	张翰	1
4275	张飞	1
1130	強大	1
3120	弹力	1
4199	弹性	1
2913	强人	1
2863	强势	1
4238	强化	2
1738	强吻	1
3587	强哥	1
3520	强大	1
1810	强点	1
2363	强煎	1
1457	强盗	1
224	强调	1
3952	归于	1
3361	归属感	1
1755	归来	2
930	当当	5
516	录制	3
1167	录取	3
2436	录音	1
2179	形容	1
4200	形状	1
4252	形象	1
4085	彭博社	1
3680	影响	3
3505	影视	1
225	彼岸	2
1677	征兆	1
3319	征讨	1
3273	征集	1
247	待在	1
3281	待用	1
198	很大	2
1833	很快	2
2788	徐闻	1
2005	徒增	1
1184	得了	2
48	得到	35
3778	得劲	1
2290	得奖	1
1480	得开	2
1146	得意地笑	5
1064	得来	2
1983	得自	1
1745	循环	1
2297	微不足道	1
320	微笑	6
428	微软	30
2949	微风	1
1214	德德	1
1610	德高望重	1
1725	徽章	2
113	心	44
2562	心上人	1
1065	心事	1
4048	心仪	1
295	心平	1
96	心形	1
1320	心得	5
4020	心怀	1
1100	心态	2
97	心情	16
940	心想事成	1
1276	心愿	2
2711	心扉	1
4180	心有不甘	1
1438	心灵	4
1571	心理	2
1572	心理学家	1
1313	心疼	6
582	心痛	1
475	心肠	2
3858	心脏	1
3334	心跳	1
2573	心酸	1
3547	心醉	1
1284	心里	6
2141	必修	2
114	必备	5
1948	必要	1
2921	忍不了	1
1066	忍者	1
2623	忐忑	2
306	志愿	1
2578	志愿者	1
1215	忘掉	1
3746	忘記	1
816	忘记	7
831	忙碌	1
207	忠实	7
3974	忠诚	1
692	忧伤	2
3796	忧愁	1
1200	忧虑	1
3402	忧郁	1
11	快乐	109
931	快快	7
2956	快用	1
2988	念道	1
321	怀念	6
2775	怀恋	1
2579	怀抱	1
3121	怀旧	1
1794	怀疑	1
1536	怀着	2
85	态度	6
1467	怒	4
2868	怒气	1
451	怒骂	2
967	思恩	1
3813	思维	1
876	思考	6
1709	性子	1
3891	性能	1
1665	怪人	2
1641	怪兽	2
3874	怪物	1
2812	怪胎	1
3369	总价值	1
2649	总会	1
343	总动员	35
752	恋爱	1
533	恐怖	1
2525	恐惧	1
631	恐惧症	25
3040	恐慌	1
3761	恢复	1
574	恨	4
1716	恩师	1
3826	恩惠	1
2802	恭喜	2
1157	恭祝	3
2790	恶作剧	1
2910	恶心	1
4266	恼火	1
1277	悠悠	1
1596	患者	2
3436	悬挂	1
3437	悬空	1
3274	悬赏	1
1082	悲伤	8
926	悲催	4
907	悲剧	4
3975	悲欢	1
4132	悲观	1
908	悼念	1
248	情何以堪	1
3616	情侣	2
226	情况	3
1710	情感	1
792	情愿	2
1032	情歌	1
1264	情理	1
1573	情绪	3
399	情谊	2
1488	惆怅	2
3438	惊人	2
2231	惊呆	4
1468	惊哭	1
77	惊喜	53
3158	惊艳	1
1831	惊讶	3
4181	惋惜	1
3320	惠文王	1
3964	惬意	1
1193	惯例	1
3710	想出	1
29	想到	6
4096	想好	1
927	想念	5
1635	想想	4
2232	想法	2
1158	想着	6
2053	想要	7
583	想见	1
1446	想象	1
1497	想起	5
1511	愉快	3
1912	意义	3
2221	意在	1
2180	意外	1
1440	意志	1
781	意思	3
1540	意见	2
2310	意识	1
968	愛	2
2535	感人	2
2834	感冒	2
1302	感冒了	1
3256	感到	1
30	感动	4
3548	感受	2
405	感受到	4
1811	感叹	2
356	感恩	10
4133	感悟	1
1694	感情	3
2635	感慨	1
338	感觉	26
646	感言	4
265	感谢	43
1532	愿意	6
2210	愿望	6
3349	慈溪	1
1285	慌慌	1
2476	慢慢	1
1818	慢慢来	1
4134	懂得	1
1746	懊悔	1
3711	懒人	1
3910	懒惰	1
3814	懒散	1
208	成为	13
3489	成分	1
87	成功	12
1286	成另一	1
1498	成品	1
2473	成图	1
3938	成型	1
2620	成多	1
2305	成学霸	1
3530	成就感	1
2616	成年噶	1
2351	成年真	1
3041	成报	1
1067	成殇	1
3734	成熟	1
4005	成真	1
1604	成绩	1
1190	成都	1
2803	成长	2
71	我吃	2
2073	我喜欢	5
993	我爱	8
1216	我爱你	6
3446	我的故事	1
637	我相	1
82	我要	31
616	战争	1
688	战士	1
3396	战斗	1
1611	戚痰	1
2467	戚目米	1
3068	截止	1
2804	戴攻	1
307	所在	1
3670	所谓	2
2030	手下	1
3841	手册	1
1076	手扶拖拉机	1
1717	手指	2
127	手机	141
2815	手气	3
3061	手表	1
4247	才分	1
2044	打出去	1
2574	打击	1
3042	打压	1
2215	打哈气	1
1998	打喷嚏	2
2142	打屁股	1
3354	打底	4
1701	打扫	2
2108	打扰	1
3092	打折	1
2683	打气	1
1695	打牌	1
2860	打瞌睡	1
2216	打算	1
4013	扣头	1
2454	执信	2
1877	执着	2
2195	执笔	1
1668	扬帆	1
1195	找工作	1
1229	承受不了	2
3808	技术类	1
2773	技校	1
2151	技能	2
2455	把手	2
249	抓狂	9
1393	投票	9
4239	投资	1
3496	折扣	1
3899	折磨	1
2384	折腾	1
1447	抛物线	1
2814	抠鼻屎	1
3275	抢购	1
2451	抢走	1
3772	护理	1
440	护肤品	1
2074	报到	3
2611	报名	2
2937	报时	1
465	报道	4
1756	抱怨	2
115	抱抱	4
1768	抵挡	3
476	抹茶	2
2	抽奖	11
2857	担心	1
4086	担忧	1
2425	拆迁	1
1612	拉尔	1
2712	拉肚子	1
3473	拌匀	1
3069	拍卖	1
3521	拍摄	1
1089	拒绝	3
3911	拖沓	1
322	招手	1
841	拜年	1
1586	拜托	2
415	拜拜	15
2488	拥抱	1
1058	拥有	8
1909	拭目以待	1
2934	拳头	1
1937	拼搏	1
501	拿来	4
2157	拿给	1
1295	持续	2
3762	指定	1
932	指导	3
3443	指引	2
3181	指数	2
1152	指望	1
4018	挎包	1
171	挑战	5
372	挖鼻屎	18
2362	挣扎	1
1401	挤眼	1
2508	挥霍	1
2559	挨骂	1
2593	振兴	1
3403	捉摸	1
2474	换取	1
387	换来	5
1265	授权	1
2031	掉下	1
2791	掉入	1
3611	掌门	1
2192	掐指一算	1
3506	排序	1
3569	排毒	2
2835	排练	1
3021	排行榜	2
1114	排队	3
2298	探监	1
3076	探讨	2
2315	接班	1
3	控	4
1850	推荐	8
864	推销	1
3507	推销员	1
4271	掩面	1
441	掩饰	1
801	提供	4
1051	提到	2
2058	提前	2
832	提起	1
3735	提醒	1
941	提香	1
1526	握手	1
1910	揭晓	1
2334	揭阳	1
3631	搁浅	1
175	搜搜	5
2549	搜狐	1
296	搜狗	30
1394	搞怪	2
1266	搬到	1
2327	搬家公司	1
1267	搬运	1
3588	搬进	1
3382	搭载	1
357	携手	5
3427	摄影	1
2316	摆摊	1
2357	摆明	1
4214	摆脱	1
3549	摇曳	1
1867	摩卡	1
2904	摸头	1
758	摸底	1
774	播种	10
416	播音	1
3321	擂鼓	1
753	操心	1
3912	攀比	1
3011	支付	2
1424	支招	1
1352	支持者	1
1425	收心	1
3301	收敛	1
555	收获	35
1426	收藏	1
2084	改变	5
3322	改姓	1
56	放假	16
1623	放学	1
4021	放开	1
168	放弃	5
1752	放心	1
3418	放手	1
1205	放松	2
4179	放空	1
2509	放肆	1
2501	放鞭炮	1
1230	政史	1
2426	政府	3
417	故事	3
2550	故事会	1
4117	故障	1
3257	效果	4
3258	敏感	1
1037	教学	7
2691	教学楼	1
1618	教室	3
227	教材	1
228	教案	1
3232	教科书	1
2968	教练	1
172	教育	11
2740	教辅	1
1237	敞开	1
2532	散散步	1
323	散步	1
3887	敬佩	1
2539	敬爱	1
1726	敬请	2
2335	数学	1
3152	数码	1
3383	整体	1
2152	文化	1
4248	文天祥	1
2698	文案	1
2918	文章	1
1437	文艺	4
2286	文藝	1
2684	斗志	1
3965	斗篷	1
4249	斩首	1
1800	断电	1
1038	新一代	7
1217	新东方	1
647	新主人	4
2662	新书	1
324	新人	1
3000	新功能	1
2427	新华	1
14	新品	7
3927	新奇	1
3449	新娘	1
2883	新新	1
169	新概念	19
3168	新款	15
2193	新气象	2
817	新浪	7
1851	新浪网	4
1419	新生	5
1365	新生活	2
3870	新纪元	1
3077	新老	2
3043	新聞	1
1795	新衣	1
1047	方便	4
4250	方向	1
1826	方好	1
272	方式	6
3712	方法	1
433	方面	1
3141	施华	1
754	旅人	1
3195	旅游区	1
694	旅程	30
1332	旅行	9
1395	旅行箱	6
1250	旅途	2
4244	旋律	1
3182	旗下	2
2520	无二	1
2050	无关	3
2932	无力	1
3797	无可	1
1439	无奈	1
3420	无忧	1
2127	无意间	1
3960	无效	1
2368	无敌	1
2754	无极	2
588	无法	2
2026	无益	1
466	无线	3
2935	无缘	1
325	无聊	6
3913	无能	1
2594	无视	1
400	无限	5
1366	无需	3
3620	日晚	2
909	日用品	1
3516	日系	1
154	日记	1
3681	早上	2
2200	早安	2
4036	早期	1
782	早点	10
1549	早睡	2
667	早睡早起	1
1550	早起	5
3851	早餐	1
502	时代	3
209	时光	9
598	时刻	7
1719	时尚	8
4175	时尚秀	1
1203	时差	1
3323	时期	1
2785	时节	1
326	时间	20
2741	旺季	1
72	旺旺	1
1333	明信片	2
1406	明就	1
1194	明年	6
2612	明早	1
116	明星	5
2484	明显	1
1131	明晚	1
4251	明朝	1
1045	明珠	6
2251	明白	4
1268	明确	2
1039	易数影	7
4135	易经	1
3099	易迅	1
3100	易迅就	1
2477	星光	1
3233	星新	1
2724	星星	2
1334	星期	12
672	星期一	2
855	星期天	3
1244	星期日	1
3842	星球	1
2977	星空	1
490	春天	9
3579	春季	2
3376	春日	1
3600	春秋	2
3212	春装	13
833	昨晚	3
391	是不是	5
4253	显得	1
1942	晒太阳	1
2233	晒晒	1
1858	晓东	1
31	晓得	2
2699	晓白	1
1533	晕	3
155	晚上	18
1997	晚会	1
57	晚安	52
4240	普通	1
3093	景点	1
3763	晶体	1
3863	智商	1
3109	智慧	3
4064	智者	1
238	智能	35
49	智能家居	12
199	暑假	48
695	暑期	28
744	暖暖	2
308	暗恋	1
3789	暗沉	1
3914	暴力	2
2513	曉陽	1
556	曲折	1
4136	更快	1
3852	更深	1
985	曹晖维	2
1903	曾破魚	1
117	最低价	1
4201	最佳	1
2401	最初	2
3183	最右	1
1783	最多	2
2409	最大	3
755	最爱	6
1505	最美	5
412	最近	7
4163	最长	1
1396	最高	6
613	月亮	11
2244	月份	1
2974	月儿	1
2352	月前	1
1949	月底	2
1971	月租	1
531	月饼	1
2961	有为	1
2982	有何	1
1291	有力	2
4254	有味	1
1757	有喜	2
15	有奖	117
3044	有如	1
3045	有希	1
3374	有心	1
1758	有忧	2
3928	有情	1
345	有意	2
503	有感	1
557	有所	1
1927	有效	2
2924	有时候	2
4049	有明星	1
3939	有望	1
156	有没有	6
4137	有用	1
2496	有病	1
1353	有目共睹	1
3466	有着	1
3827	有知	1
1017	有种	1
379	有空	5
3929	有缘	1
3983	有致	1
1796	有钱	1
401	有限	3
2797	有限公司	1
1772	有高	2
1028	朋友	19
1702	服务	5
3621	服务器	1
1888	服务好	3
2318	朗朗	1
726	望新	1
1018	望都	1
2433	期初	1
8	期待	144
2828	期望	1
1747	期末	1
50	期盼	11
919	朦胧	1
2989	木棍	1
2399	木鱼	1
358	未经	1
1883	末日	3
1839	本命年	1
3522	本地	1
1044	本想	1
4153	本该	1
2032	朱佳惠	1
1269	朱染亜	1
2580	朴实	1
1803	朴正洙	1
2945	朴灿烈	1
2502	朴素	1
818	机会	14
3641	机器人	1
1218	机智	1
1090	机油	1
4255	机车	1
1059	机遇	6
3915	杀伤力	1
2196	杀青	2
2260	杂碎	1
2024	杂种	1
4138	杂草	1
3046	权力	1
1613	权杖	1
3736	杆菌	1
2094	杉杉	1
2402	李宇春	1
625	李岚	1
1491	李鹏	1
1812	条件	1
3892	条纹	1
558	来临	11
2936	来到	1
3930	来去	1
1399	来吧	9
3764	来哈	1
1759	来回	3
2919	来得及	1
1741	来来	2
1837	来都	2
1356	杨从宁	2
3550	杨柳风	1
3642	杭州	1
3122	松紧	1
4202	枕头	1
1080	林丶澤	1
1896	林子	1
2370	林少	1
2990	林日比	1
2991	林昆	1
2336	林苗	1
2342	林酱来	1
1206	林騰飝	1
388	果实	4
32	果断	5
1341	果盘	1
4222	枝干	1
1541	某人	2
3245	柔情	2
3893	柔软	2
920	柠檬	1
4118	查询	1
182	柯柯	1
1527	栗子	2
1441	校区	2
98	校园	12
1605	校服	2
1219	校花	1
327	校车	1
2700	校门	1
955	校领导	1
969	样子	5
4097	核心	1
2478	格子	3
3135	格瓦拉	1
3129	桂冠	1
73	桃花	1
3592	案件	1
1489	桓桓	1
2701	桔子	1
3078	档案	2
2461	梅丽	1
640	梦想	11
3490	梦都	1
229	检查	2
3220	植物	1
3384	概念车	1
2078	概括	1
2167	榆中	1
3643	槽罐	1
3474	模具	1
146	模式	2
3815	模拟	1
4245	模糊	1
3123	橘黄色	1
1938	橙子	1
2595	欠帐	1
1052	次元	3
3682	次数	1
1311	欢乐	7
3450	欢欢	1
998	欢歌笑语	1
467	欢笑	4
915	欢迎	13
3551	欣赏	1
2734	欧尼	2
3997	欧根	1
3580	欧洲	1
3988	欧美	3
1238	欺负	2
3350	款式	1
3984	款式新颖	1
1950	歌会	1
1490	歌唱	1
1342	歌手	1
517	歌曲	2
4246	歌词	1
2911	止咳	1
3004	正品	6
664	正常	2
409	正式	8
1430	正文	1
3765	正牌	1
1915	正直	1
3421	正规	1
3940	正轨	1
4014	正面	1
328	此刻	1
2903	步伐	1
2820	步入	1
1916	武汉	1
2294	歪歪	1
981	死人	3
2059	死党	1
2514	死期	1
3570	残留	2
3798	残酷	1
1367	段君毅	1
2020	段子	1
3404	段怎样	1
1448	段颇	1
3497	殺手	1
2832	母亲	1
2113	母校	1
4098	母语	1
2239	母鸡	1
346	每一	19
543	每一个	1
1537	每一次	5
3571	毒素	2
1068	毒药	1
3089	毒霸	1
3875	比一比	1
1317	比古	1
4176	比赛	1
2458	比较	5
1287	比高	1
99	毕业	11
2621	毕业生	1
942	毕竟	2
641	毕竟我	2
3644	毛刷	1
3355	毛呢	2
3572	毛孔	2
2544	毛想哭	1
1220	毛腿	1
3213	毛衣	1
2596	民族	1
2597	民生	1
3234	民间	1
518	气愤	1
418	气死	1
3130	气质	4
3221	氧化碳	1
419	水平	2
3552	水景	1
3467	水晶球	1
3931	水月	1
3663	水洗	1
3553	水面	1
3056	永久	2
978	永别	1
819	求关注	3
344	求好	4
2598	求知	1
2818	汇聚	2
2713	汉堡	1
1296	汉庭	1
3867	汉简	1
1499	汗	2
2211	汗水	1
3554	江南	1
990	江徽录	1
2311	江湖	1
2650	江苏	1
1939	江西	1
3196	池州市	1
3573	污垢	1
147	汤圆	1
1928	汪祝	1
2756	汪致佳	1
889	汽车	2
2663	沈氏夫	1
2075	沙包	1
3853	沙拉	1
1587	没事	2
1678	没完	1
569	没用	1
1207	没错	1
2760	沧桑感	1
1378	河源	1
3607	沸腾	1
3790	油光	1
3302	油性	1
3555	油菜花	1
865	治疗	2
4070	沿途	1
614	泔水	1
1531	法克	1
3859	法子	1
4106	法师	1
3047	法律	1
3022	法理	2
682	泡泡	6
1506	泡菜	1
3941	波折	1
3153	波来	1
3700	波特	1
3832	波西	1
856	泥煤	1
2235	注册	4
1386	注定	3
1967	注意	2
4002	注重	1
83	泪	79
1608	泪奔	1
928	泪流满面	8
2171	泽哥	1
1819	洋气	1
3282	洗净	2
3142	洛世奇	1
2920	洛爷	1
329	洞开	1
665	洪培茵	1
2728	洪妮	1
4256	活力	1
78	活动	239
3766	活性	1
842	活泼	1
3942	洽谈	1
44	派对	39
659	派送	13
157	流星	1
3854	流汗	1
3957	流泪	1
534	流行	3
190	流量	9
3370	测测	1
559	济世	1
2664	济南	1
3346	浏览	5
3671	浓雾	1
2291	浦口	1
1249	浪漫	11
3622	浪潮	1
1201	浪费	1
1621	浮云	1
2261	浮动	1
3888	浮躁	2
4037	海产	1
2536	海啸	1
2079	海外	1
2325	海尔	1
3362	海滩	1
4050	海选	1
3439	海面	1
137	海鲜	1
3683	涂抹	1
3645	涂装	1
2869	消减	1
956	消失	1
280	消息	3
2353	消费	1
2829	消逝	1
2489	涌进	1
2859	润华	1
2893	润润	1
3303	润肤	1
4054	淋湿	1
3422	淘宝	1
2798	淘宝网	1
434	淚	4
2692	淡定	1
164	深夜	2
3451	深情	1
1868	深海	1
1458	深渊	1
3556	深黄	1
1221	混沌	1
584	混蛋	3
3779	清净	1
1292	清凉	1
2201	清和	1
3646	清扫	1
2805	清新	2
1270	清楚	1
3647	清水	1
3684	清洁	1
1435	清爽	2
1918	清辉	1
1407	渤海	1
1449	温度	1
406	温暖	5
3304	温水	1
1739	温海怡	1
1636	温饱	1
1060	温馨	7
2449	渴望	1
1965	游戏	6
760	湖北	1
2975	湾湾	1
2617	湿湿	1
2714	溃疡	1
2599	源泉	1
2613	溜出	1
2128	滋味	2
2114	滑梯	1
1485	满意	3
1645	满足	3
1646	滿頭大汗	1
1321	漂亮	8
890	漏水	1
3916	演变	1
3455	演唱会	1
3405	演绎	1
2643	演讲	1
1951	漠然	1
330	漫长	2
2980	潇洒	1
1204	潘多拉	1
1933	潘晴	1
2894	潘蓉	1
3214	潮流	2
4110	潮流时尚	2
60	激动	13
2490	激情	1
3385	激进	1
3440	瀑布	1
2033	火星	1
1842	火柴	1
539	火爆	7
761	火葬场	1
4154	火车站	1
420	灵感	1
4139	灾难	1
3780	炉子	1
560	炎热	1
3283	炒锅	1
4186	炙热	1
3159	炫目	1
1517	炮灰	1
118	点击	4
1619	点名	2
727	点心	1
2268	点滴	3
273	点点	3
2586	点点滴滴	3
3475	烤箱	1
1387	烦心事	1
220	烦恼	2
857	烧烤	2
891	热学	1
402	热忱	2
916	热情	11
3371	热点关注	1
1343	热线	1
1512	热血	2
3713	热量	1
2742	热销	2
2808	热门	1
266	热闹	1
1222	烹饪学校	1
3462	焦糖	1
1574	焦虑	1
2095	焦虑症	1
509	焦躁	3
2647	然明	1
2640	煞笔	1
1620	照常	1
191	照片	11
2537	照相机	2
2319	照顾	2
957	煩死	1
3284	煮熟	1
1143	煽情	2
2413	熄灯	1
16	熊一百	2
2587	熊哥	1
1784	熊熊	1
12	熊猫	7
1642	熊送	2
339	熟悉	6
165	熬到	2
668	熬夜	4
9	爆发	16
1993	爆料	1
2938	爬起	1
359	爱上	3
1251	爱人	1
33	爱你	45
288	爱听	1
2252	爱好	1
2158	爱康	1
1513	爱心传递	1
2091	爱情	2
710	爱生	2
1555	爱看	1
309	父母	2
1813	爷爷	1
2164	爸爸	3
2265	爺爺	1
4	爽	31
3363	片刻	1
1442	片子	1
892	片段	1
2702	片花	1
3664	版型	1
3721	版版	1
2826	牙签	1
3785	牙膏	1
3336	牛仔	2
3665	牛仔服	1
1318	牛奶	3
4015	牛皮	1
2226	牛肉	1
3431	牛逼	1
1231	物理	1
2452	牵手	1
1029	牵挂	5
2799	特价	1
3087	特卖	1
3344	特权	2
2806	特殊	1
3816	犯人	1
585	犯贱	1
606	状态	4
4007	犹如	1
3701	狂人	1
1091	狂奔	1
79	狂欢	22
2651	狂潮	1
2827	狂魔	1
3461	狗屁	1
230	狗日	1
1917	狡猾	1
4203	独特	1
1814	独立	2
4055	狼狈	1
1055	猎人	1
2397	猕猴桃	1
3767	猖獗	1
1397	猛击	6
2086	猛烈	1
1854	猪头	2
1652	献出	1
5	献礼	24
3799	献给	1
1943	玉婷	1
979	玉海	1
2021	玉米	2
734	王丸	1
2236	王健	1
2385	王博	1
3406	王子	1
657	王王王	1
1223	王者	1
1121	王诗琅	1
128	王送	74
2971	王阿丽	1
2320	王陈妮	1
988	王雪	1
704	玖月	1
6	玛雅	24
2522	玩吧	2
3184	玩大	1
2143	玩游戏	1
783	玩笑	1
442	玩耍	1
924	玫瑰	2
1368	环境	2
119	现价	3
2212	现实	2
3169	现有	1
3386	现款	1
429	现金	30
482	珍惜	13
1960	珍爱	1
483	珍贵	6
1083	珠珠	1
1735	班级	1
540	班纳	4
2895	班费	1
2337	班长	2
943	球迷	1
2262	理会	1
504	理想	4
4140	理智	1
1436	理由	4
192	理科生	1
784	理解	1
360	琉璃	1
1556	瑞典	1
771	瑞琪	1
3143	璀璨	2
3562	甘甘	1
3868	甘谷	1
2873	甜品	1
331	甜甜	1
3124	甜美	2
1061	甜蜜	6
921	生于	2
715	生产力	1
2253	生什	1
3005	生发	1
1961	生命	6
1994	生大	1
3843	生存	1
1703	生意	1
34	生日	58
74	生日蛋糕	1
80	生活	49
3136	生活网	1
1834	生物	1
1575	生物钟	1
138	生病	10
2321	生还	1
3094	用于	1
1824	用功	1
1243	用心	7
1459	用户	3
2323	用电	1
1869	甩甩手	1
3557	田地	1
1306	田心	1
4119	申告	1
3001	申请	1
4120	电信	1
820	电商	1
1760	电器	2
3623	电子	1
3235	电子书	1
821	电子商务	1
3574	电影	1
3943	电影版	1
281	电池	1
1324	电源	6
3407	电眼	1
332	电脑	8
3428	电脑网	1
452	电视	1
2299	电视剧	2
866	电话	3
2978	电话亭	1
3408	电镀	1
3889	男人	1
1785	男士	10
1685	男声	1
120	男女	3
310	男孩	1
4099	男性	1
3452	男朋友	1
3469	男款	1
2729	男生	1
2168	男生宿舍	1
3215	男装	7
3923	男鞋	2
728	画画	2
877	画集	1
1303	畅快	1
139	畅游	1
407	留在	4
2730	留级	1
822	留言	1
2771	略带	1
2222	番薯	1
1576	疏导	1
3961	疗程	1
443	疯狂	6
1974	疲惫	1
1577	症状	1
250	痘痘	3
2715	痛彻	1
1010	痛苦	5
3259	痞痞兔耶	1
3523	登录	1
4121	登陆	1
491	白天	7
1594	白火	2
3791	白白	1
4217	白色	1
3476	白醋	1
3872	白金	1
3048	百姓	1
2428	百年	2
4107	百度贴吧	1
2543	百思	1
1150	百货	5
3197	皖南	1
3477	皮丁	1
3478	皮切小	1
1977	皮哥	1
1856	皮喔	1
3062	皮带	1
3260	皮肤	3
4257	皮衣	1
1614	皮革	1
3337	皮靴	1
3924	皮鞋	2
3305	皱纹	1
1327	盎然	4
2300	监狱	1
1486	监督	1
2884	盒子	1
735	盖世	1
3524	盖楼	1
3718	盖过	1
3324	盛传	1
1344	盛典	1
239	目光	10
729	目标	3
1019	目的	1
3917	盲目	1
997	直升	4
1185	直接	2
3828	直线	2
374	相信	20
2364	相同	1
1962	相处	1
2376	相机	1
1740	相比	1
1843	相片	1
1239	相知	1
1588	相聚	1
4022	相视	1
3932	相识	1
3933	相遇	1
1159	盼望	1
2600	省政府	1
3198	省级	1
3110	省钱	1
2109	看不到	2
2403	看书	3
158	看到	33
371	看吧	16
2858	看小	1
210	看得见	3
35	看懂	2
2636	看法	2
1643	看电影	2
1411	看着	3
2223	看见	1
2567	真人版	1
669	真好	6
510	真心	5
1696	真心话	1
858	真想	1
1870	真爱	1
2491	真理	1
3925	真皮	2
2637	真真正正	1
2492	真知	1
384	眷顾	11
1514	眼前	2
3453	眼泪	1
1557	眼睛	4
2601	眼神	1
3063	眼镜	1
3685	眼霜	1
1202	着急	1
2993	着想	1
1196	着落	1
2228	睡不	1
1598	睡不着	3
2560	睡到	1
4204	睡眠	1
3817	睡着	1
333	睡觉	21
2602	督导	1
3491	睫毛	1
3492	睫毛膏	1
3170	瞧瞧	1
2575	矛盾	2
776	矛盾体	2
1030	知心	7
1011	知识	1
215	知道	22
1501	矫情	1
1929	短信	4
3894	短袖	2
4147	短裙	1
843	短裤	1
2792	石头	1
1168	矿泉水	4
3479	砂糖	1
505	研究生	1
3624	研究院	1
41	破例	1
1897	破蛋	1
944	破门	1
2354	硬座	1
3480	硬性	1
2519	确定	3
3513	碎花	2
2772	碧池	1
3558	碧波	1
970	示好	1
3236	礼仪	1
660	礼包	13
1297	礼品	1
1601	礼拜	2
129	礼物	61
2448	礼花	1
1904	礼让	1
3079	社交	3
3890	社会	1
2850	祈福	1
3325	祖先	1
2394	祝博	1
394	祝好梦	1
617	祝小盆	2
697	祝小编	14
88	祝愿	14
1153	祝我	8
2010	祝此微	3
495	祝自己	6
1122	祝诗琅	1
1774	祝贵博	3
1945	神仙	4
3525	神器	2
2665	神奇	1
3397	神女	1
844	神殿	1
4051	神秘	1
1383	神经病	1
3237	神话	2
3238	神起	1
2905	神隐	1
1820	神马	4
1398	票数	6
845	祭司	1
3049	禁止	1
3918	禁锢	1
802	福利	4
525	福地	1
1669	福建	1
1487	福来	1
4190	福福	1
3498	禮拜	1
2111	离别	2
216	离开	8
893	离谱	1
1169	禾祥	3
3160	秀场	1
2874	私信	2
254	私图	1
121	私房菜	1
1288	秋冬	4
2115	秋千	1
2414	秋天	2
17	秋季	7
3612	秋水	1
3199	秋浦	1
541	秋装	5
1767	秋雨	1
2836	秋风	1
58	科学	1
1711	科技	4
4164	科普	1
1427	秘诀	1
3326	秦军	1
3052	积分	2
2875	积累	1
2006	称为	1
1578	称之为	1
3409	称作	1
1325	移动	6
3648	程车	1
4241	稳住	1
4165	稳定	1
289	穆穆穆	1
3441	空中	1
3989	空之	1
1069	空惹	1
4108	空老	1
1885	空调	2
2388	空闲	1
282	空间	6
2045	空鸟我	1
3985	穿着	1
3593	突发性	1
2184	突感	1
894	窗户	2
2377	立得	1
2646	立秋	1
1271	站上	1
1952	站长	1
3919	竞争力	1
878	童话集	2
925	童鞋	17
1558	笑	4
375	笑哈哈	24
468	笑脸	3
1771	笑话	2
3702	笔记	1
4205	符合	1
2282	笨人	1
75	笨笨	2
1871	笨蛋	2
256	第一	49
1135	第一届	1
257	第一次	7
1115	第三	5
173	第二	15
3829	第五	1
3830	第四	1
2439	等不及	1
1742	等待	5
4016	等级	1
1507	答应	2
1547	签到	5
1607	签名	2
3944	签约	1
983	签证	1
3722	简洁	1
4184	简直	1
3208	简约	1
36	算了	2
506	算是	3
2338	算法	1
1996	管中	3
2638	管别人	1
2837	管它谁	1
1040	管我们	2
2415	管来查	1
3860	管用	1
910	箱子	1
1649	篮球	2
2865	篮球场	1
4056	簇桥	1
3833	米亚	1
2204	米可家	1
4166	米吉尔	1
1232	米嘛	1
267	米苏	1
89	粉丝	77
3575	粉刺	1
4223	粗壮	1
3792	粗大	1
3359	粮食	1
3017	精准	1
3261	精华	1
3686	精华液	1
4111	精品	2
791	精彩	20
1345	精彩节目	1
444	精油	1
3818	精神	1
1298	精美	1
4038	精肉	1
4212	糖果	1
3131	糖霜	1
3844	糟糕	1
2780	系列	1
3018	系统	2
1727	索微	2
1520	紧张	3
971	紫云	1
3687	紫外线	1
2943	紫米	1
626	累	12
3499	經典	1
4224	繁茂	1
2793	繁重	1
37	纠结	5
18	红光	2
2040	红包	3
2588	红星	1
526	红火	6
3006	纤弱	1
3007	纤细	1
1753	约定	1
1846	纪念	3
1847	纪念日	2
3493	纯天然	2
